ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
001202.SZ,SZSE,雷琦,雷琦,张洪纲,12880.0,20111110,广东,佛山市,www.jushen.co,benbu.lei@jushen.co,285.0
002525.SZ,SZSE,姚胜,姚胜,余凤庭,6800.0,20031023,湖南,岳阳市,www.shengjingshanhe.com,sjshdm@vip.163.com,110.0
002584.SZ,SZSE,黄少群,黄少群,宗岩,58521.6422,19940719,广东,汕头市,www.xilongs.com,xlhg@xlhg.cn;zongyan@xilongs.com;jwzh@xilongs.com,1263.0
301093.SZ,SZSE,华国平,华一敏,华一敏,13466.6667,19920604,江苏,无锡市,www.hlnpm.com,hualan@hlnpm.com;irs@hlnpm.com,623.0
301004.SZ,SZSE,戚兴华,朱中萍,金学军,10000.0,20040512,浙江,金华市,www.cayigroup.com,cayi@cayigroup.com;zhudinghui@cayigroup.com,982.0
603185.SH,SSE,杨建良,杨建良,庄柯杰,27522.5954,20020928,江苏,无锡市,www.wuxisj.com,wxsjzqb@163.com,2982.0
002955.SZ,SZSE,邢修青,孙晓蔷,夏亮,23498.569,20100528,北京,北京市,www.honghe-tech.com,dongban@honghe-tech.com,2853.0
300473.SZ,SZSE,李毅,高国清,韩颖,13491.8958,20041112,辽宁,阜新市,www.dare-auto.com,zqb@dare-auto.com,4297.0
300371.SZ,SZSE,张力新,董建国,冯大鹏,16768.108,19980518,河北,唐山市,www.huizhong.com,300371@hzyb.com;tshzdmb@hzyb.com,533.0
601929.SH,SSE,王胜杰,高雪菘,孙毅,311117.6649,20010509,吉林,长春市,www.jishimedia.com,sunyi@jishimedia.com;liuxiaohui@jishimedia.com,6842.0
002647.SZ,SZSE,王石山,王石山,霍东,55993.665,19980724,浙江,绍兴市,www.rendongholdings.com,Dmb@rendongholdings.com,339.0
002402.SZ,SZSE,刘建伟,刘建伟,罗珊珊,91401.6928,20000112,广东,深圳市,www.szhittech.com,het@szhittech.com,5622.0
300748.SZ,SZSE,蔡报贵,蔡报贵,鹿明,83643.959,20080819,江西,赣州市,www.jlmag.com.cn,jlmag_info@jlmag.com.cn,3038.0
300171.SZ,SZSE,郑效东,郑效东,王艳,62833.704,19931225,上海,上海市,www.tofflon.com,dfl@tofflon.com,2661.0
603721.SH,SSE,曾雄,傅冠军,周智,13000.0,20070413,湖南,长沙市,www.tvzone.cn,tvzone@tvzone.cn,442.0
300384.SZ,SZSE,刘迪,刘迪,张碧华,31859.8435,19991012,北京,北京市,www.slhpcn.com,slhp@slhpcn.com;zbh@slhpcn.com;yyc@slhpcn.com,269.0
603788.SH,SSE,钱高法,钱国年,彭丽娜,22306.5068,19990120,浙江,宁波市,www.gaofacable.com,ir@gaofacable.com,1380.0
603345.SH,SSE,刘鸣鸣,张清苗,梁晨,24442.436,20011224,福建,厦门市,www.anjoyfood.com,zhengquanbu@anjoyfood.com;linyang@anjoyfood.com,13225.0
300632.SZ,SZSE,林瑞梅,林文坤,张金燕,30616.9356,19941207,福建,厦门市,www.goproled.com,gp@gpelec.cn,1633.0
300327.SZ,SZSE,傅启明,宋永皓,潘一德,31094.4802,19940713,上海,上海市,www.sinowealth.com,ir@sinowealth.com;dpsino168@126.com;jxsino327@126.com,361.0
301038.SZ,SZSE,朱闻博,陈凯,李战,13200.0,20080403,广东,深圳市,www.swpdi.com,ir@swpdi.com,1217.0
688161.SH,SSE,弓剑波,卢均强,辛文智,40000.0,20050406,山东,威海市,www.wegortho.com,whbgs@wegortho.com,1989.0
002560.SZ,SZSE,马红菊,曲洪普,刘志坚,52867.367,20020326,河南,洛阳市,www.hntddl.com,hntddlzqb@163.com,630.0
300115.SZ,SZSE,陈奇星,陈小硕,胡宇龙,120102.7716,20010717,广东,深圳市,www.ewpt.com,IR@ewpt.com,24298.0
688520.SH,SSE,谢良志,谢良志,唐黎明,43533.5714,20070423,北京,北京市,www.sinocelltech.com,ir@sinocelltech.com,992.0
301129.SZ,SZSE,于大永,于大永,陈朝晖,7366.0,20080409,安徽,合肥市,www.runachina.com,rnzndb@runachina.com,568.0
688215.SH,SSE,袁峰,袁峰,吕蒙,4004.0,20091209,浙江,宁波市,www.sunrise.com.cn,lvmeng@sunrise.com.cn;yukai@sunrise.com.cn,387.0
300427.SZ,SZSE,杨成,杨成,李喜娇,36022.421,20050729,福建,厦门市,www.redphase.com.cn,securities@redphase.com.cn,1295.0
300239.SZ,SZSE,王爱国,刘芳,单华夷,59360.2983,19970312,内蒙古,包头市,www.dongbaoshengwu.com,dbswtina@163.com,715.0
300308.SZ,SZSE,王伟修,刘圣,王军,80009.6281,20050627,山东,烟台市,www.zj-innolight.com,info@zhongji.cc;zhongji300308@zhongji.cc,5815.0
300834.SZ,SZSE,陈雁升,陈利杰,黄文胜,19371.2353,20060627,广东,汕头市,www.rastarchem.cn,stock@rastarchem.cn,166.0
002619.SZ,SZSE,朱雄春,朱雄春,李斐,184489.6231,20010626,浙江,金华市,www.egls.cn,ir@egls.cn,283.0
688360.SH,SSE,卓序,卓序,郭爱华,8567.6599,20010429,浙江,湖州市,www.damon-group.com,ir@damon-group.com,1013.0
002729.SZ,SZSE,陈修,芮斌,刘昊德,9335.2,19920523,福建,厦门市,www.hollyfuse.com,securities@hollyfuse.com,600.0
300224.SZ,SZSE,王庆凯,李志强,宋侃,82021.6556,20000406,山东,烟台市,www.zhmag.com,dmb@zhmag.com,1747.0
600023.SH,SSE,虞国平,曹路,曹路,1360068.9988,19920314,浙江,杭州市,www.zzepc.com.cn,zzep@zjenergy.com.cn,9322.0
300082.SZ,SZSE,朱建民,董振鹏,马帅,68009.82,20000101,辽宁,辽阳市,www.oxiranchem.com,oxiranchem@126.com,1545.0
300656.SZ,SZSE,许文焕,许文焕,高健,13078.3843,20040223,广东,深圳市,www.mindeo.cn,ir@mindeo.cn,233.0
002636.SZ,SZSE,韩涛,韩涛,程敬,72800.0,20001019,上海,上海市,www.goldenmax.cn,gdmir@goldenmax.cn,2807.0
605066.SH,SSE,高天乐,高天乐,周光辉,40403.8,19991029,浙江,温州市,www.tengen.com,zhengquan@tengen.com.cn,3713.0
603926.SH,SSE,国宁,国宁,周莺,17656.3485,20091126,浙江,杭州市,www.chinaclutch.com,mx@chinaclutch.com;zy@chinaclutch.com,1652.0
003004.SZ,SZSE,谭政,谭政,王娜,8184.0,19940128,北京,北京市,www.telesound.com.cn,ir@telesound.com.cn,596.0
003002.SZ,SZSE,秦跃中,郭平则,张宏,20000.0,19940927,山西,长治市,www.shanxihuhua.com,hhjtcw8003@163.com;hhjtzqb@126.com;46150430@qq.com,1700.0
301055.SZ,SZSE,张国标,夏乾良,汪永建,15600.0,20080910,浙江,杭州市,www.zhangxiaoquan.cn,zxqzq@zhangxiaoquan.cn,659.0
688608.SH,SSE,LIANG ZHANG,LIANG ZHANG,李广平,12000.0,20150608,上海,上海市,www.bestechnic.com,ir@bestechnic.com,243.0
301057.SZ,SZSE,沈顺华,沈顺华,郑成福,10920.0,20040614,浙江,湖州市,www.hljtchina.com,info@zjhuilong.com.cn,329.0
603650.SH,SSE,Zhang Ning,丁林,郝锴,59715.245,20080604,上海,上海市,www.rachem.com,securities@rachem.com,609.0
301087.SZ,SZSE,张敏,张敏,薛小桥,16000.0,20091119,湖南,长沙市,www.cofoe.com.cn,investor@cofoe.com,3279.0
301096.SZ,SZSE,楼金芳,楼金芳,尤敏卫,10816.6667,20110628,浙江,杭州市,www.hzbio-s.com,stock@hzbio-s.com,593.0
300878.SZ,SZSE,刘忠良,孔晓霞,朱婷,8043.9068,20000331,浙江,丽水市,www.zjwk.com,zjwk@zjwk.com,1049.0
603332.SH,SSE,席文杰,席文杰,何小林,11893.8,20030611,江苏,苏州市,www.jslongjie.com,longjie@suzhoulongjie.com;Zjgch888@126.com,1209.0
002824.SZ,SZSE,李建湘,李建湘,李江,18474.477,20050420,广东,中山市,www.hoshion.com,zqb@hoshion.com,2481.0
300286.SZ,SZSE,周中,周中,罗叶兰,21480.0125,20030623,上海,上海市,www.acrel.cn,acrel@acrel.cn;shiw@acrel.cn,988.0
300763.SZ,SZSE,王一鸣,王一鸣,张婵,24758.0246,20050909,浙江,宁波市,www.ginlong.com,ir@ginlong.com,1571.0
605069.SH,SSE,张熠君,张慧鹏,王凯,16284.4444,19971222,北京,北京市,www.zeho.com.cn,IR@zeho.com.cn,619.0
600998.SH,SSE,刘长云,刘义常,林新扬,187386.9441,19990309,湖北,武汉市,www.jztey.com,lxy1777@vip.sina.com;believen@jztey.com,28213.0
300510.SZ,SZSE,谢灵江,谢灵江,赵红云,82862.3861,20061019,吉林,长春市,www.jljgdq.cn,jilinjinguan@163.com,900.0
605337.SH,SSE,李国平,朱文秀,程伟忠,21672.0,19941022,浙江,金华市,www.liziyuan.com,zqswb@liziyuan.com,1457.0
603105.SH,SSE,张利忠,张震豪,张健,50000.0,20080709,浙江,嘉兴市,www.sunorensolar.com,xnkj@sunorensolar.com,312.0
301032.SZ,SZSE,白洪法,白洪法,石荣,24113.34,20070615,浙江,绍兴市,www.xinchaipower.com,xcdsh@xinchaipower.com,1590.0
002583.SZ,SZSE,陈清州,蒋叶林,周炎,181607.9691,19930511,广东,深圳市,www.hytera.com,stock@hytera.com,6863.0
002431.SZ,SZSE,林从孝,林从孝,陈思思,148698.545,19930921,河南,郑州市,www.palm-la.com,002431@palm-la.com,1391.0
603032.SH,SSE,宋国强,宋国强,陈翔,16733.8,20030528,新疆,乌鲁木齐市,www.xjdxjy.com,dxjy603032@163.com;603032@xjdxjy.com,551.0
001205.SZ,SZSE,李桃元,李广红,陈书筛,12026.6667,19941107,江苏,南京市,www.njshsh.com,njshhy@njshshipping.com,416.0
601155.SH,SSE,王晓松,梁志诚,陈鹏,226358.6139,19960630,江苏,常州市,www.seazen.com.cn,xckg@xincheng.com,29405.0
300520.SZ,SZSE,董永东,董永东,储士升,24388.586,20001106,安徽,合肥市,www.kdgcsoft.com,zhengquanbu@ustcsoft.com,3287.0
002671.SZ,SZSE,付波,付波,唐倩,56651.0368,20000822,山东,淄博市,www.lq-pipe.cn,longquangd@163.com;longquan_zsc@163.com,1177.0
002645.SZ,SZSE,胡士勇,胡品龙,朱大勇,58208.1698,20040819,江苏,无锡市,www.hhyyjx.net,hhkj@hhyyjx.com,1932.0
300209.SZ,SZSE,肖四清,肖四清,章军,42210.733,20000525,湖南,长沙市,www.tiza.com.cn,tianze@tiza.com.cn,2979.0
002454.SZ,SZSE,陈焕雄,纪安康,陈睿,62858.16,20020604,上海,上海市,www.shsongz.com.cn,shstock@shsongz.com.cn;chenrui@shsongz.com,2856.0
002732.SZ,SZSE,李志平,冯立科,李春锋,15735.0,20021230,广东,广州市,www.yantangmilk.com,master@ytdairy.com,1521.0
603729.SH,SSE,余亦坤,余亦坤,周衍伟,9333.8,20030610,上海,上海市,www.obm.com.cn,longyuntzz@obm.com.cn,208.0
002639.SZ,SZSE,林汝捷(小),林汝捷(小),王青龙,77260.2178,20000309,福建,福州市,www.snowkey.com,snowman@snowkey.com;wangqinglong@snowkey.com,3910.0
300462.SZ,SZSE,张亮,张亮,蔡红梅,18826.5025,20010809,上海,上海市,www.hmmachine.com,hmzn@hmmachine.com,1207.0
688168.SH,SSE,钟竹,钟竹,夏振富,5129.4,20070525,北京,北京市,www.abtnetworks.com,xiazf@abtnetworks.com;hanyafei@sapling.com.cn,230.0
601899.SH,SSE,陈景河,邹来昌,郑友诚,2632931.224,20000906,福建,龙岩市,www.zjky.cn,dsh@zjky.cn;zheng_youcheng@zijinmining.com;zy@zijinmining.com,36860.0
300798.SZ,SZSE,赵卫国,赵卫国,肖卫兵,41774.8945,19990120,江苏,泰州市,www.jinjidyes.com,xiaoweibing@jinjidyes.com;zhanghongwu@jinjidyes.com,686.0
605033.SH,SSE,张少武,张少武,赵爱香,13520.0,19980805,陕西,渭南市,www.meibang.cn,mbyyjt@163.com,697.0
300611.SZ,SZSE,章碧鸿,,梁钰琪,17896.3188,20020516,浙江,绍兴市,www.china-springs.com,xiawei.zhang@china-springs.com;yuqi.liang@china-springs.com,1210.0
003025.SZ,SZSE,李忠明,李忠明,周慧君,11254.6,19930115,浙江,宁波市,www.sijin.cc/www.machinesijin.com,nbsijin@163.com,310.0
605368.SH,SSE,李国喜,陈启勇,赵鑫,46270.2,20021231,河南,驻马店市,www.hnltrq.com.cn,ltrq2017@126.com,1358.0
300580.SZ,SZSE,曹余华,郭俊新,陈斌,20001.079,19970416,江苏,无锡市,www.wuxibest.com,zhengquan@wuxibest.com,1188.0
300180.SZ,SZSE,尤小平,段伟东,程鸣,176106.0155,20021024,上海,上海市,microfibre.huafeng.com,chengming2003@126.com;fu.juan@huafeng.com,2027.0
603519.SH,SSE,蒋达伟,蒋达伟,顾春兰,26632.7839,19940119,江苏,无锡市,www.jsliba.com,jslb@jsliba.com;zhijun.hu@jsliba.com,310.0
601606.SH,SSE,王本河,何勇,张兆忠,72422.84,20001116,安徽,合肥市,www.ahccjg.com.cn,ahccjg@ahccjg.com.cn,3843.0
603887.SH,SSE,谢晓东,谢晓东,裘爽,45071.7747,19970426,上海,上海市,www.shcd.cc,shchengdi@163.com,1154.0
300698.SZ,SZSE,张禾阳,张禾阳,姜烨,13400.0,19970128,浙江,杭州市,www.wanma-tech.cn,WangLina@wanma-tech.cn;icoco8891@126.com;yinuo418@126.com,582.0
688529.SH,SSE,董德熙,董德熙,许洋,12800.0,20020904,辽宁,大连市,www.haosen.com.cn,hszq@haosen.com.cn,1507.0
688106.SH,SSE,金向华,金向华,龚小玲,48433.34,19991028,江苏,苏州市,www.jinhonggroup.com,dongmi@jinhonggroup.com,1519.0
603668.SH,SSE,陈庆堂,陈庆堂,戴文增,43616.4726,20051213,福建,福州市,www.jolma.cn,jolma668@jolma.cn;cyansi@jolma.cn;wenzengdai@126.com,1321.0
002915.SZ,SZSE,陈寅镐,王超,袁少岚,23375.5411,20000829,浙江,绍兴市,www.zxchemgroup.com,ysl@zxchemgroup.com;zhangyuda2020@163.com,696.0
603165.SH,SSE,冯荣华,冯荣华,胡荣霞,26320.189,19981109,浙江,嘉兴市,www.rszy.com,rszyzhengquan@163.com;rongshenghuanbao@163.com,827.0
300716.SZ,SZSE,邵鉴棠,邵鉴棠,李旋,16002.0,20020422,广东,东莞市,www.guoligroup.com.cn,guolikj@guoligroup.com.cn;caobo@guoligroup.com.cn;lixuan@guoligroup.com.cn,4692.0
300515.SZ,SZSE,朱先德,胡鹏飞,肖巧霞,20582.15,20040407,湖南,长沙市,www.sandegroup.com,sandegroup@163.com,503.0
300486.SZ,SZSE,蔺万焕,蔺万焕,张新海,40650.9381,19951214,山西,太原市,www.omhgroup.com,sec@omhgroup.com;huchenyang@omhgroup.com,774.0
002962.SZ,SZSE,廖彬斌,廖彬斌,程涌,29405.376,20120611,湖北,荆州市,www.w-olf.com,david.luo@w-olf.com;cy@w-olf.com,1326.0
834021.BJ,,王俭,王俭,徐文海,31499.9983,20110722,北京,北京市,www.bjljsy.com,63992424@163.com;Info@bjljsy.com,107.0
002959.SZ,SZSE,李一峰,李一峰,刘奎,15644.4,20060316,广东,佛山市,www.bears.com.cn,xxdq01@bears.com.cn,4273.0
603327.SH,SSE,张景忠,胡俊强,黄卫,40100.0,20110426,四川,成都市,www.scfrkj.cn,zhengquanbu@scfrkj.cn,727.0
603529.SH,SSE,张剑,张剑,王春彦,41044.0003,19990927,天津,天津市,www.aimatech.com,amkj@aimatech.com,6554.0
002993.SZ,SZSE,刘昊,刘昊,蔺政,23504.0,20120221,广东,东莞市,www.aohaichina.com,ir@aohaichina.com,5595.0
603977.SH,SSE,董家辉,熊旭晴,何骥,58324.236,20061208,江西,南昌市,www.jxgtjtgw.com,gtirm@jxgtjtgw.com,2326.0
603800.SH,SSE,舒志高,邹利明,王骋,20800.0,20011029,江苏,苏州市,www.douson.cn,Wang_cheng@douson.cn;Xu_jing@douson.cn;info@douson.cn,1012.0
002873.SZ,SZSE,董大伦,董大伦,王光平,16404.8027,19950811,贵州,贵阳市,www.gyxtyy.com,002873@xtyyoa.com,1054.0
300282.SZ,SZSE,林荣滨,牛大铭,杨玉英,37430.6455,20030903,北京,北京市,www.ssedu.com,dm@ssedu.com,408.0
600977.SH,SSE,焦宏奋,傅若清,任月,186700.0,20101209,北京,北京市,www.zgdygf.com,ir@chinafilm.com,3660.0
688696.SH,SSE,钟波,肖适,薛晓良,5000.0,20131118,四川,成都市,www.xgimi.com,ir@xgimi.com,1981.0
300208.SZ,SZSE,李向罡,李向罡,赵子明,74947.5,19980310,山东,青岛市,www.qdzzzc.com,qdzhongcheng@qdzzzc.com;hengshunzqb@188.com,433.0
605338.SH,SSE,刘会平,刘会平,苏爽,24800.0,20100708,上海,上海市,www.babifood.com,jituanban@zy1111.com,1354.0
603982.SH,SSE,潘龙泉,刘志文,刘志文,20141.57,20120319,江苏,南京市,www.chervonauto.com,ir@chervonauto.com,1951.0
603810.SH,SSE,殷凤山,殷平,赵青,16234.876,19960912,江苏,盐城市,www.fengshangroup.com,fszq@fengshangroup.com,1371.0
600933.SH,SSE,张建成,张建成,付龙柱,86212.57,20031208,浙江,宁波市,www.ikd-china.com,ikd@ikd-china.com,5060.0
002665.SZ,SZSE,黄文博,黄文佳,张保源,253872.0737,20010706,甘肃,兰州市,www.sh-ihw.com,shouhang@sh-inw.com;byzhang@sh-ihw.com,912.0
300378.SZ,SZSE,叶子祯,叶子祯,林健伟,26644.1353,20011226,上海,上海市,www.digiwin.com.cn,digiwin-zhengquan@digiwin.com,3886.0
430090.BJ,,戴福昊,戴福昊,李刚,15333.3497,20080731,北京,北京市,www.bjb.com.cn,lg@bjb.com.cn,212.0
300628.SZ,SZSE,陈智松,张联昌,余菲菲,90231.141,20011105,福建,厦门市,www.yealink.com,zhengquan@yealink.com,1393.0
002872.SZ,SZSE,刘爽,刘爽,王琴,31800.0,20011016,重庆,重庆市,www.tszy.com,zqb@tszy.com.cn,1763.0
603615.SH,SSE,陈葵生,陆辉,翁林彦,24314.0,19970303,福建,福州市,www.chahuajj.com,603615@chahuajj.com,1565.0
002557.SZ,SZSE,陈先保,陈先保,陈俊,50700.2041,20010809,安徽,合肥市,www.qiaqiafood.com,qiaqia@qiaqiafood.com;chenj@qiaqiafood.com;duj4@qiaqiafood.com,4603.0
300599.SZ,SZSE,黄淦雄,彭晓伟,何勇军,35813.1567,20041101,广东,佛山市,www.xiongsu.cn,XS300599@126.com,1734.0
688379.SH,SSE,金李梅,黄魏青,胡岭,8800.0,19971119,浙江,杭州市,www.cn-huaguang.com,bdo@cn-huaguang.com;huling@cn-huaguang.com;limeijuan@cn-huaguang.com,490.0
605289.SH,SSE,孙凯君,孙凯君,刘锋,8667.0,19990304,上海,上海市,www.shluoman.cn,shlm@shluoman.cn;liufeng@luoman.com.cn;IRmanager@shluoman.cn,220.0
002420.SZ,SZSE,熊海涛,任雪峰,叶昌焱,40100.0,19970912,广东,广州市,www.echom.com,zhengquan@echom.com,2440.0
002913.SZ,SZSE,程涌,贺波,贺梓修,16105.4898,20080521,湖南,益阳市,www.askpcb.com,askpcb@askpcb.com;hezx@askpcb.com;cwb01@askpcb.com,4601.0
601018.SH,SSE,毛剑宏,宫黎明,蒋伟,1580741.737,20080331,浙江,宁波市,www.nbport.com.cn,ird@nbport.com.cn,17790.0
601678.SH,SSE,任元滨,任元滨,李芳,205803.6276,19980521,山东,滨州市,www.befar.com,befar@befar.com;board@befar.com,3346.0
603260.SH,SSE,罗立国,罗烨栋,龚吉平,107416.5577,20050823,浙江,嘉兴市,www.hoshinesilicon.com,hsir@hoshinesilicon.com,8893.0
688079.SH,SSE,葛文志,葛文志,王懿伟,40133.3334,20100825,浙江,杭州市,www.chinamdk.com,wyw@chinamdk.com;ipo@chinamdk.com;Wyw@chinamdk.com,675.0
300614.SZ,SZSE,陈功海,张锋,韩旭,16043.4469,20090402,河南,郑州市,www.bccynewpower.com,bccy@bccynewpower.com,812.0
300512.SZ,SZSE,史中伟,史正,朱峥,27450.1,19990208,浙江,杭州市,www.zhongyagroup.com,zydb@zhongyagroup.com,1363.0
300552.SZ,SZSE,翟军,翟军,辛博坤,21313.3112,19941102,北京,北京市,www.wanji.net.cn,zqb@wanji.net.cn,1335.0
603216.SH,SSE,余静渊,余静渊,余静滨,22136.0,20030922,浙江,嘉兴市,www.mengtian.com,zhengquanbu@mengtian.com,2679.0
300459.SZ,SZSE,朱志刚,张维璋,胡斐,351581.0939,20070612,浙江,绍兴市,www.jinkeculture.com,zqb@jktom.com;hufei@jktom.com;zhangjun@jktom.com,925.0
836077.BJ,,张海鸥,张海鸥,卢贵君,31863.6363,20081224,吉林,吉林市,www.jltgtxw.com,Luguijun1114@126.com,440.0
301001.SZ,SZSE,王莉,王莉,王琼,8000.0,20081202,上海,上海市,www.kaytune.com.cn,contact@kaytune.com,1369.0
688500.SH,SSE,赵龙,赵龙,徐景武,7427.451,20081114,北京,北京市,www.hcr.com.cn,dmb.hcr@hcr.com.cn,541.0
300756.SZ,SZSE,邓志毅,刘喜旺,曾庆远,10160.4244,20071120,广东,中山市,www.jinmabrand.com,ir@jinmarides.com,1014.0
300615.SZ,SZSE,石伟平,石伟平,孙海龙,18850.0,20050510,广东,深圳市,www.xdc-industries.com,sun.hailong@xdc-industries.com;xdcdb@xdc-industries.com,542.0
300309.SZ,SZSE,姚庆,郭明杰,付大鹏,88612.3765,20060515,北京,北京市,www.gi-tech.cn,investor@gi-tech.cn,174.0
300341.SZ,SZSE,杨文良,杨泽声,李臻,51016.3336,20021104,福建,厦门市,www.motic-electric.com,James_Li@motic-electric.com;flora_huang@motic-electric.com,2067.0
603329.SH,SSE,孙望平,王明玮,金昌粉,15875.6195,20030522,上海,上海市,www.aceonline.cn,info@ace-sulfert.com,392.0
603365.SH,SSE,李裕陆,李裕陆,王娟,26667.0,20001207,上海,上海市,www.shuixing.com,sxjf@shuixing.com,3296.0
300667.SZ,SZSE,代啸宁,代啸宁,胡丹,20084.0639,20050113,北京,北京市,www.beetech.cn,tzzgx@beetech.cn,620.0
301058.SZ,SZSE,姚专,姚专,段玉峰,51227.4245,19930331,江苏,无锡市,www.cofcoet.com,dbzlgk@cofco.com,1833.0
301042.SZ,SZSE,徐进,李志洋,申雷,6885.0,20070806,广东,珠海市,www.raysharp.cn,security@raysharp.cn,1596.0
300529.SZ,SZSE,董凡,董凡,董凡,80549.7338,19891219,广东,珠海市,www.jafron.com,IR@jafron.com,2280.0
300275.SZ,SZSE,马焰,周和华,冉华周,18822.0755,20030521,重庆,重庆市,www.cqmas.com,mas@mas300275.com;zqb@mas300275.com,476.0
300571.SZ,SZSE,郭庆,郭庆,潘爱斌,13969.4569,20021125,浙江,杭州市,www.anysoft.cn,pingzhi@tiansign.com,417.0
300446.SZ,SZSE,张云飞,卢树敬,王科赛,20262.0,20050203,河北,保定市,maginfo.luckyfilm.com.cn,lekaixincai@luckyfilm.com,366.0
300398.SZ,SZSE,苏斌,苏斌,曹松,52218.6201,20020426,上海,上海市,www.phichem.com.cn,investor@phichem.com.cn,1823.0
603196.SH,SSE,王卫东,王卫东,张云菊,24000.0,20020425,上海,上海市,www.ribo-group.com,zhengzheng@ribo.com.cn;yilan.xie@ribo.com.cn;ir@ribo.com.cn,1222.0
603215.SH,SSE,闻继望,胡东升,闻超,13999.5,20010320,浙江,宁波市,www.nb-biyi.com,Biyi@biyigroup.com,2017.0
603859.SH,SSE,祖军,赵岚,张冬,16656.8333,20061226,北京,北京市,www.nancal.com,nancalir@nancal.com;zhangdong@nancal.com;chenyang@nancal.com;xionggr@nancal.com,849.0
002656.SZ,SZSE,林毅超,林毅超,翁文芳,71251.9844,20020718,广东,广州市,www.modernavenuegroup.com,investor@modernavenue.com,630.0
003036.SZ,SZSE,陈宥融,陈宥融,潘晓霄,21600.0,19980812,浙江,绍兴市,www.chinataitan.com,ttdm@chinataitan.com,668.0
300453.SZ,SZSE,彭义兴,毛志平,刘明,39402.75,19970307,江西,南昌市,www.sanxin-med.com,sanxin-med@vip.163.com;huyue0791@163.com;sanxinkeji1997@163.com,1761.0
002837.SZ,SZSE,齐勇,齐勇,欧贤华,33430.5562,20050815,广东,深圳市,www.envicool.com,ir@envicool.com,2347.0
300242.SZ,SZSE,钟亮,钟亮,郭晓群,63455.5224,20020522,广东,东莞市,www.kaisacloud.com,jykj@kaisacloud.com,856.0
603416.SH,SSE,李新,李新,陈世恒,14056.0,20080422,江苏,无锡市,www.xinje.com,zqb@xinje.com,1506.0
002895.SZ,SZSE,吴海斌,吴海斌,李建,48842.3,20021125,贵州,黔南布依族苗族自治州,www.chanphos.com,chgf@chanhen.com;Lij@chanhen.com;yangss@chanhen.com,1394.0
300495.SZ,SZSE,王迎燕,王迎燕,王迎燕,67427.9488,20011228,江苏,无锡市,www.misho.com.cn,ir@misho.com.cn,710.0
603385.SH,SSE,王惠文,王彦庆,张春玉,38450.2298,19971211,河北,唐山市,www.huidagroup.com,info@huidagroups.com;fangqian@huidagroups.com,9043.0
601156.SH,SSE,冯德华,李九鹏,万巍,158755.5556,20040823,上海,上海市,www.eal-ceair.com,EAL-IR@ceair.com,6426.0
603713.SH,SSE,陈银河,陈银河,缪蕾敏,16448.4436,19970328,上海,上海市,www.mwclg.com,ir@mwclg.com,2661.0
605155.SH,SSE,柳庆华,柳庆华,柳英,9600.0,19971222,浙江,绍兴市,www.xidamen.com,xidamen@xidamen.com,637.0
603707.SH,SSE,唐咏群,唐咏群,黄锡伟,124360.022,20001016,江苏,南京市,www.nkf-pharma.com,nkf-pharma@nkf-pharma.com.cn,953.0
300783.SZ,SZSE,章燎源,章燎源,潘道伟,40100.0,20120216,安徽,芜湖市,www.3songshu.com,ir@3songshu.com;h_slao@3songshu.com,5144.0
300311.SZ,SZSE,景晓军,沈智杰,胡炳明,67363.015,20000531,广东,深圳市,www.1218.com.cn,rzxshenzhen@1218.com.cn,1449.0
300166.SZ,SZSE,管连平,管连平,刘彦斐,115238.1437,19970728,北京,北京市,www.bonc.com.cn,investor@bonc.com.cn,7847.0
603300.SH,SSE,胡丹锋,彭杰中,郭海滨,90195.2505,20081121,浙江,杭州市,www.zjhuatie.cn,603300@zjhuatie.cn;zxm@zjhuatie.cn;ghb@zjhuatie.cn,1705.0
601226.SH,SSE,文端超,郭树旺,赵江,116701.0,20081226,北京,北京市,www.hhi.com.cn,hhi@hhi.com.cn,2050.0
300749.SZ,SZSE,林新达,林新达,徐冬梅,20689.64,20021204,广东,中山市,www.dinggu.net,TR@china-tg.com,1895.0
688313.SH,SSE,葛海泉,葛海泉,赵艳涛,45880.2328,20101026,河南,鹤壁市,www.sjphotons.com,ir@sjphotons.com,1479.0
300852.SZ,SZSE,刘天明,谭丹,黄倩怡,10193.076,20090828,广东,肇庆市,www.fujipcb.cn,stock@fujipcb.cn,1037.0
002775.SZ,SZSE,李从文,高育慧,程玉姣,51276.7053,19961205,广东,深圳市,www.wkyy.com,investor@wkyy.com,1407.0
688311.SH,SSE,刘荣,刘荣,邹捷,11467.0,20130906,四川,成都市,www.microwave-signal.com,zhengquanbu@microwave-signal.com,342.0
688681.SH,SSE,徐丙垠,颜廷纯,朱亦军,10467.0,19931015,山东,淄博市,www.kehui.cn,kehui@kehui.cn,546.0
688668.SH,SSE,王成海,王成海,王晓兰,8514.0,20030611,广东,东莞市,www.dingtong.net.cn,dt-stocks@dingtong.net.cn,1216.0
300380.SZ,SZSE,高勇,高勇,王和忠,14100.975,20010925,上海,上海市,www.amarsoft.com,ir@amarsoft.com,3233.0
603103.SH,SSE,徐天福,张义兵,孔振钢,63420.0,20080904,浙江,金华市,www.hengdianfilm.com,hdys@hengdian.com;cgang212@126.com;zhengang.kong@hengdian.com,5728.0
