,ts_code,name_x,area,fullname,enname,cnspell,market,list_date,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees,company_abbr_name,name_y,industry,industry_1,industry_2,industry_3,industry_1_code,industry_2_code
906,603515.SH,欧普照明,上海,欧普照明股份有限公司,"Opple Lighting Co., Ltd",opzm,主板,20160819,SSE,王耀海,马秀慧,刘斯,75421.0692,20081021,上海,上海市,www.opple.com.cn,Public@opple.com;oplegal@opple.com,5199.0,欧普照明,欧普照明,S270302,电子,光学光电子,LED,S270000,S270300
907,603516.SH,淳中科技,北京,北京淳中科技股份有限公司,"Beijing Tricolor Technology Co.,Ltd.",czkj,主板,20180202,SSE,何仕达,何仕达,付国义,18656.1501,20110516,北京,北京市,www.chinargb.com.cn,security@chinargb.com.cn,600.0,淳中科技,淳中科技,S710101,计算机,计算机设备,计算机设备,S710000,S710100
908,603517.SH,绝味食品,湖南,绝味食品股份有限公司,"Juewei Food Co., Ltd.",jwsp,主板,20170317,SSE,戴文军,戴文军,高远,61471.2995,20081217,湖南,长沙市,www.juewei.cn,zqb@juewei.cn,4380.0,绝味食品,绝味食品,S340404,食品饮料,食品加工,食品综合,S340000,S340400
909,603518.SH,锦泓集团,江苏,锦泓时装集团股份有限公司,"Jinhong Fashion Group Co.,Ltd",jhjt,主板,20141203,SSE,王致勤,王致勤,陶为民,29662.8771,20030314,江苏,南京市,www.vgrass.com,securities@vgrass.com,2365.0,锦泓集团,维格娜丝,S350203,纺织服装,服装家纺,女装,S350000,S350200
910,603519.SH,立霸股份,江苏,江苏立霸实业股份有限公司,"Jiangsu Liba Enterprise Joint-Stock Co.,Ltd",lbgf,主板,20150319,SSE,蒋达伟,蒋达伟,顾春兰,26632.7839,19940119,江苏,无锡市,www.jsliba.com,jslb@jsliba.com;zhijun.hu@jsliba.com,310.0,立霸股份,立霸股份,S330105,家用电器,白色家电,家电零部件,S330000,S330100
911,603527.SH,众源新材,安徽,安徽众源新材料股份有限公司,"Anhui Zhongyuan New Materials Co.,Ltd.",zyxc,主板,20170907,SSE,封全虎,陶俊兵,奚海波,24382.4,20050406,安徽,芜湖市,www.zyxcl.cn,ahzyxcl@126.com,700.0,众源新材,众源新材,S240302,有色金属,工业金属,铜,S240000,S240300
912,603528.SH,多伦科技,江苏,多伦科技股份有限公司,Duolun Technology Coropration Ltd.,dlkj,主板,20160503,SSE,章安强,章安强,吴日晖,62653.0972,19951225,江苏,南京市,www.duoluntech.com,qianxiaojuan@duoluntech.com;Web@duoluntech.com;wurihui@duoluntech.com,1614.0,多伦科技,多伦科技,S280301,汽车,汽车服务,汽车服务,S280000,S280300
913,603530.SH,神马电力,江苏,江苏神马电力股份有限公司,"Jiangsu Shemar Electric Co.,Ltd",smdl,主板,20190805,SSE,马斌,马斌,季清辉,43226.3327,19960829,江苏,南通市,shemar.com.cn,hanxiao@shenmapower.com;jqhui@shenmapower.com,1198.0,神马电力,神马电力,S630404,电气设备,高低压设备,线缆部件及其他,S630000,S630400
914,603533.SH,掌阅科技,北京,掌阅科技股份有限公司,"Ireader Technology Co., Ltd",zykj,主板,20170921,SSE,成湘均,成湘均,陈永倬,43889.6835,20080908,北京,北京市,www.zhangyue.com,ir@zhangyue.com,876.0,掌阅科技,掌阅科技,S720302,传媒,互联网传媒,移动互联网服务,S720000,S720300
915,603535.SH,嘉诚国际,广东,广州市嘉诚国际物流股份有限公司,"Guangzhou Jiacheng International Logistics Co.,Ltd.",jcgj,主板,20170808,SSE,段容文,黄平,黄艳芸,16086.0576,20001024,广东,广州市,www.jiacheng88.com,securities@jiacheng88.com,1086.0,嘉诚国际,嘉诚国际,S420801,交通运输,物流,物流,S420000,S420800
916,603536.SH,惠发食品,山东,山东惠发食品股份有限公司,"Shandong Huifa Foodstuff Co.,Ltd.",hfsp,主板,20170613,SSE,惠增玉,惠增玉,魏学军,17487.3,20050202,山东,潍坊市,www.huifafoods.com,sdhfdb@163.com,1983.0,惠发食品,惠发股份,S340404,食品饮料,食品加工,食品综合,S340000,S340400
917,603538.SH,美诺华,浙江,宁波美诺华药业股份有限公司,"Ningbo Menovo Pharmaceutical Co., Ltd.",mnh,主板,20170407,SSE,姚成志,姚成志,应高峰,15130.3537,20040219,浙江,宁波市,www.menovopharm.com,nbmnh@menovopharm.com,2432.0,美 诺 华,美诺华,S370101,医药生物,化学制药,化学原料药,S370000,S370100
918,603551.SH,奥普家居,浙江,奥普家居股份有限公司,Aupu Home Style Corporation Limited,apjj,主板,20200115,SSE,Fang James,方胜康,李洁,40483.0,20040909,浙江,杭州市,www.aupu.net,aupuzqb@aupu.net;admin@aupu.net,1571.0,奥普家居,奥普家居,S640209,机械设备,专用设备,其它专用机械,S640000,S640200
919,603555.SH,ST贵人,福建,贵人鸟股份有限公司,"Guirenniao Co.,Ltd.",stgr,主板,20140124,SSE,林思萍,林思萍,苏志强,157150.5358,20040713,福建,泉州市,www.grn.cn,ir@k-bird.com,2754.0,*ST 贵人,贵人鸟,S350204,纺织服装,服装家纺,休闲服装,S350000,S350200
920,603556.SH,海兴电力,浙江,杭州海兴电力科技股份有限公司,"Hexing Electrical Co.,Ltd",hxdl,主板,20161110,SSE,周良璋,张仕权,金依,48868.404,20010706,浙江,杭州市,www.hxgroup.cn,office@hxgroup.com,3376.0,海兴电力,海兴电力,S640301,机械设备,仪器仪表,仪器仪表,S640000,S640300
921,603557.SH,ST起步,浙江,起步股份有限公司,Qibu Corporation Limited,stqb,主板,20170818,SSE,章利民,章利民,殷逸轩,49603.7624,20091228,浙江,丽水市,www.abckids.com.cn,abckids@qbabc.com.cn,492.0,起步股份,起步股份,S350205,纺织服装,服装家纺,鞋帽,S350000,S350200
922,603558.SH,健盛集团,浙江,浙江健盛集团股份有限公司,"Zhejiang Jasan Holding Group Co.,Ltd.",jsjt,主板,20150127,SSE,张茂义,张茂义,张望望,39294.2649,19931206,浙江,杭州市,www.jasangroup.com,jasan@jasangroup.com.cn;zww@jasangroup.com.cn;wangsha@jasangroup.com.cn,8847.0,健盛集团,健盛集团,S350207,纺织服装,服装家纺,其他服装,S350000,S350200
923,603559.SH,中通国脉,吉林,中通国脉通信股份有限公司,"Zhongtongguomai Communication Co.,Ltd.",ztgm,主板,20161202,SSE,郭庆宁,张秋明,王楠,14331.3207,19860626,吉林,长春市,www.ztgmcom.com,zqswb@ztgmcom.com;postmaster@ztgmcom.com,1153.0,中通国脉,中通国脉,S730203,通信,通信设备,通信配套服务,S730000,S730200
924,603566.SH,普莱柯,河南,普莱柯生物工程股份有限公司,"Pulike Biological Engineering,Inc.",plk,主板,20150518,SSE,张许科,胡伟,赵锐,32149.6,20020622,河南,洛阳市,www.pulike.com.cn,ir@pulike.com.cn,1678.0,普 莱 柯,普莱柯,S110801,农林牧渔,动物保健,动物保健,S110000,S110800
925,603567.SH,珍宝岛,黑龙江,黑龙江珍宝岛药业股份有限公司,"Heilongjiang ZBD Pharmaceutical Co.,Ltd.",zbd,主板,20150424,SSE,方同华,陈海,张海英,94196.3592,19961028,黑龙江,鸡西市,www.zbdzy.com,zbddsh@zbdzy.com,3321.0,珍 宝 岛,珍宝岛,S370201,医药生物,中药,中药,S370000,S370200
926,603568.SH,伟明环保,浙江,浙江伟明环保股份有限公司,"Zhejiang Weiming Environment Protection Co.,Ltd.",wmhb,主板,20150528,SSE,项光明,项光明,程鹏,130324.11,20011229,浙江,温州市,www.cnweiming.com,ir@cnweiming.com,2439.0,伟明环保,伟明环保,S410401,公用事业,环保工程及服务,环保工程及服务,S410000,S410400
927,603569.SH,长久物流,北京,北京长久物流股份有限公司,Beijing Changjiu Logistics Corp.,cjwl,主板,20160810,SSE,薄世久,薄世久,闫超,56027.8801,20030910,北京,北京市,www.changjiulogistics.com,cjwl@changjiulogistics.com;yanchao@changjiulogistics.com,1508.0,长久物流,长久物流,S420801,交通运输,物流,物流,S420000,S420800
928,603577.SH,汇金通,山东,青岛汇金通电力设备股份有限公司,"Qingdao Huijintong Power Equipment Co.,Ltd.",hjt,主板,20161222,SSE,刘锋,刘锋,朱芳莹,33913.91,20040406,山东,青岛市,www.hjttower.com,hjt@hjttower.com;ir@hjttower.com,1643.0,汇 金 通,汇金通,S630404,电气设备,高低压设备,线缆部件及其他,S630000,S630400
929,603578.SH,三星新材,浙江,浙江三星新材股份有限公司,"Zhejiang Three Stars New Materials Co.,Ltd.",sxxc,主板,20170306,SSE,杨敏,杨阿永,常旭,13907.6512,19990624,浙江,湖州市,www.sxslhg.com,sxxcyq@163.com;dqsx@sxslhg.com;chxu01@163.com,602.0,三星新材,三星新材,S330105,家用电器,白色家电,家电零部件,S330000,S330100
930,603580.SH,艾艾精工,上海,艾艾精密工业输送系统(上海)股份有限公司,"Aa Industrial Belting (Shanghai) Co., Ltd",aajg,主板,20170525,SSE,涂木林,涂国圣,苏仰中,13067.32,19970408,上海,上海市,www.aabelt.com.cn,zhengquanbu@aabelt.com.cn,253.0,艾艾精工,艾艾精工,S220501,化工,塑料,其他塑料制品,S220000,S220500
931,603585.SH,苏利股份,江苏,江苏苏利精细化工股份有限公司,"Suli Co., Ltd.",slgf,主板,20161214,SSE,缪金凤,缪金凤,汪静莉,18000.0,19941222,江苏,无锡市,www.suli.com,suligroup@suli.com,1088.0,苏利股份,苏利股份,S220303,化工,化学制品,农药,S220000,S220300
932,603586.SH,金麒麟,山东,山东金麒麟股份有限公司,"Shandong Gold Phoenix Co.,Ltd",jql,主板,20170406,SSE,孙鹏,孙鹏,张金金,20345.87,19990810,山东,德州市,www.chinabrake.com,ad@chinabrake.com,3006.0,金 麒 麟,金麒麟,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
933,603587.SH,地素时尚,上海,地素时尚股份有限公司,"Dazzle Fashion Co.,Ltd",dsss,主板,20180622,SSE,马瑞敏,马瑞敏,田霖,48120.0,20020523,上海,上海市,www.dazzle-fashion.com,info@dazzle-fashion.com,2249.0,地素时尚,地素时尚,S350203,纺织服装,服装家纺,女装,S350000,S350200
934,603588.SH,高能环境,北京,北京高能时代环境技术股份有限公司,"Beijing Geoenviron Engineering & Technology, Inc.",gnhj,主板,20141229,SSE,凌锦明,凌锦明,张炯,106403.9606,19920828,北京,北京市,www.bgechina.cn,stocks@bgechina.cn,3184.0,高能环境,高能环境,S410401,公用事业,环保工程及服务,环保工程及服务,S410000,S410400
935,603589.SH,口子窖,安徽,安徽口子酒业股份有限公司,"Anhui Kouzi Distillery Co.,Ltd.",kzj,主板,20150629,SSE,徐进,徐进,徐钦祥,60000.0,20021226,安徽,淮北市,www.kouzi.com,kz_zqb@126.com,3931.0,口 子 窖,口子窖,S340301,食品饮料,饮料制造,白酒,S340000,S340300
936,603590.SH,康辰药业,北京,北京康辰药业股份有限公司,"Beijing Konruns Pharmaceutical Co.,Ltd.",kcyy,主板,20180827,SSE,刘建华,刘建华,孙玉萍,16000.0,20030903,北京,北京市,www.konruns.cn,ir@konruns.cn,432.0,康辰药业,康辰药业,S370301,医药生物,生物制品,生物制品,S370000,S370300
937,603595.SH,东尼电子,浙江,浙江东尼电子股份有限公司,"Zhejiang Tony Electronic Co., Ltd",dndz,主板,20170712,SSE,沈晓宇,沈晓宇,罗斌斌,23244.2326,20080125,浙江,湖州市,www.tonytech.com,public@tonytech.com,1452.0,东尼电子,东尼电子,S270401,电子,其他电子,其他电子,S270000,S270400
938,603598.SH,引力传媒,北京,引力传媒股份有限公司,"Inly Media Co., Ltd.",ylcm,主板,20150527,SSE,罗衍记,潘欣欣,马长兴,26786.29,20050810,北京,北京市,www.yinlimedia.com,zhengquanbu@yinlimedia.com;machangxing@yinlimedia.com;muyabin@yinlimedia.com,807.0,引力传媒,引力传媒,S720201,传媒,营销传播,营销服务,S720000,S720200
939,603599.SH,广信股份,安徽,安徽广信农化股份有限公司,"Anhui Guangxin Agrochemical Co., Ltd.",gxgf,主板,20150513,SSE,黄金祥,黄金祥,赵英杰,46456.4135,20000315,安徽,宣城市,www.chinaguangxin.com,guangxinzq@chinaguangxin.com,1761.0,广信股份,广信股份,S220303,化工,化学制品,农药,S220000,S220300
940,603600.SH,永艺股份,浙江,永艺家具股份有限公司,"UE Furniture Co., Ltd.",yygf,主板,20150123,SSE,张加勇,张加勇,顾钦杭,30251.264,20010427,浙江,湖州市,www.uechairs.com,ue-ir@uechairs.com,8136.0,永艺股份,永艺股份,S360302,轻工制造,家用轻工,家具,S360000,S360300
941,603602.SH,纵横通信,浙江,杭州纵横通信股份有限公司,"Hangzhou Freely Communication Co., Ltd.",zhtx,主板,20170810,SSE,苏维锋,吴海涛,朱劲龙,20384.8766,20061228,浙江,杭州市,www.freelynet.com,zqb@freelynet.com,788.0,纵横通信,纵横通信,S730203,通信,通信设备,通信配套服务,S730000,S730200
942,603603.SH,博天环境,北京,博天环境集团股份有限公司,"Poten Environment Group Co., Ltd.",bthj,主板,20170217,SSE,赵笠钧,赵笠钧,孙晨,41507.9056,19950118,北京,北京市,www.poten.cn,zqb@poten.cn,994.0,博天环境,博天环境,S410401,公用事业,环保工程及服务,环保工程及服务,S410000,S410400
943,603605.SH,珀莱雅,浙江,珀莱雅化妆品股份有限公司,"Proya Cosmetics Co., Ltd.",bly,主板,20171115,SSE,侯军呈,方玉友,王莉,20100.9966,20060524,浙江,杭州市,www.proya-group.com,proyazq@proya.com,2898.0,珀 莱 雅,珀莱雅,S220304,化工,化学制品,日用化学产品,S220000,S220300
944,603606.SH,东方电缆,浙江,宁波东方电缆股份有限公司,"Ningbo Orient Wires & Cables Co.,Ltd.",dfdl,主板,20141015,SSE,夏崇耀,夏峰,乐君杰,68771.5368,19981022,浙江,宁波市,www.orientcable.com,orient@orientcable.com,1138.0,东方电缆,东方电缆,S630404,电气设备,高低压设备,线缆部件及其他,S630000,S630400
945,603607.SH,京华激光,浙江,浙江京华激光科技股份有限公司,"Zhejiang Jinghua Laser Technology Co.,Ltd",jhjg,主板,20171025,SSE,孙建成,孙建成,邵波,17851.68,19921008,浙江,绍兴市,www.sx-jhjg.com,Web@sx-jhjg.com,567.0,京华激光,京华激光,S360201,轻工制造,包装印刷,包装印刷,S360000,S360200
946,603609.SH,禾丰股份,辽宁,禾丰食品股份有限公司,"Wellhope Foods Co., Ltd.",hfgf,主板,20140808,SSE,金卫东,邱嘉辉,赵馨,92196.0196,20030327,辽宁,沈阳市,www.wellhope-ag.com,hfmy@wellhope.co,7205.0,禾丰牧业,禾丰牧业,S110401,农林牧渔,饲料,饲料,S110000,S110400
947,603610.SH,麒盛科技,浙江,麒盛科技股份有限公司,Keeson Technology Corporation Limited,qskj,主板,20191029,SSE,唐国海,黄小卫,唐蒙恬,28006.9727,20051019,浙江,嘉兴市,www.keeson.com,softide@softide.cn,2878.0,麒盛科技,麒盛科技,S360302,轻工制造,家用轻工,家具,S360000,S360300
948,603611.SH,诺力股份,浙江,诺力智能装备股份有限公司,"Noblelift Intelligent Equipment Co.,Ltd.",nlgf,主板,20150128,SSE,丁毅,毛英,贾国华,26718.4734,20000303,浙江,湖州市,www.noblelift.com,sec@noblelift.com,3564.0,诺力股份,诺力股份,S640201,机械设备,专用设备,工程机械,S640000,S640200
949,603612.SH,索通发展,山东,索通发展股份有限公司,"Sunstone Development Co., Ltd.",stfz,主板,20170718,SSE,郝俊文,郝俊文,袁钢,45993.5734,20030827,山东,德州市,www.sun-stone.com,sunstone@sun-stone.com,3208.0,索通发展,索通发展,S240203,有色金属,金属非金属新材料,非金属新材料,S240000,S240200
950,603615.SH,茶花股份,福建,茶花现代家居用品股份有限公司,"Chahua Modern Housewares Co.,Ltd.",chgf,主板,20170213,SSE,陈葵生,陆辉,翁林彦,24314.0,19970303,福建,福州市,www.chahuajj.com,603615@chahuajj.com,1565.0,茶花股份,茶花股份,S220501,化工,塑料,其他塑料制品,S220000,S220500
951,603616.SH,韩建河山,北京,北京韩建河山管业股份有限公司,"Beijing Hanjian Heshan Pipeline Co.,Ltd.",hjhs,主板,20150611,SSE,田玉波,田玉波,孙雪,38136.8,20040707,北京,北京市,www.bjhs.cn,hjhszqb@bjhs.cn,596.0,韩建河山,韩建河山,S610302,建筑材料,其他建材,管材,S610000,S610300
952,603618.SH,杭电股份,浙江,杭州电缆股份有限公司,"Hangzhou Cable Co., Ltd.",hdgf,主板,20150217,SSE,华建飞,倪益剑,杨烈生,69104.9101,20020417,浙江,杭州市,www.hzcables.com,stock@hzcables.com,1664.0,杭电股份,杭电股份,S630404,电气设备,高低压设备,线缆部件及其他,S630000,S630400
953,603626.SH,科森科技,江苏,昆山科森科技股份有限公司,"Kunshan Kersen Science & Technology Co.,Ltd",kskj,主板,20170209,SSE,徐金根,TAN CHAI HAU,徐宁,55754.939000000006,20101201,江苏,苏州市,www.kersentech.com,ksgf@kersentech.com,7030.0,科森科技,科森科技,S640401,机械设备,金属制品,金属制品,S640000,S640400
954,603629.SH,利通电子,江苏,江苏利通电子股份有限公司,"Jiangsu Lettall Electronic Co.,Ltd.",ltdz,主板,20181224,SSE,邵树伟,邵树伟,施佶,13000.0,19801125,江苏,无锡市,www.lettall.com,zqb@lettall.com;shiji@lettall.com;dail@lettall.com,3648.0,利通电子,利通电子,S270502,电子,电子制造,电子零部件制造,S270000,S270500
955,603633.SH,徕木股份,上海,上海徕木电子股份有限公司,"Shanghai Laimu Electronics Co.,Ltd",lmgf,主板,20161117,SSE,朱新爱,朱新爱,朱小海,26350.12,20030312,上海,上海市,www.laimu.com.cn,ir@laimu.com.cn,1498.0,徕木股份,徕木股份,S270502,电子,电子制造,电子零部件制造,S270000,S270500
956,603636.SH,南威软件,福建,南威软件股份有限公司,"Linewell Software Co., Ltd.",nwrj,主板,20141230,SSE,吴志雄,吴志雄,魏辉,59079.3578,20021018,福建,泉州市,www.linewell.com,ir@linewell.com;bona@linewell.com;whui2@linewell.com,2703.0,南威软件,南威软件,S710202,计算机,计算机应用,IT服务,S710000,S710200
957,603637.SH,镇海股份,浙江,镇海石化工程股份有限公司,"Zhenhai Petrochemical Engineering Co., Ltd",zhgf,主板,20170208,SSE,范其海,范其海,石丹,24367.8373,19940630,浙江,宁波市,www.izpec.com,zpec@izpec.com,346.0,镇海股份,镇海股份,S620402,建筑装饰,专业工程,化学工程,S620000,S620400
958,603639.SH,海利尔,山东,海利尔药业集团股份有限公司,"Hailir Pesticides and Chemicals group Co.,Ltd.",hle,主板,20170112,SSE,葛家成,葛家成,汤安荣,33983.4466,19991201,山东,青岛市,www.hailir.cn,hailir@hailir.cn;tanganrong@hailir.cn,2511.0,海 利 尔,海利尔,S220303,化工,化学制品,农药,S220000,S220300
959,603648.SH,畅联股份,上海,上海畅联国际物流股份有限公司,"Shanghai Shine-Link International Logistics Co., Ltd.",clgf,主板,20170913,SSE,徐峰,徐峰,沈侃,36866.67,20010522,上海,上海市,www.chinaslc.com,investor-relations@chinaslc.com,1580.0,畅联股份,畅联股份,S420801,交通运输,物流,物流,S420000,S420800
960,603650.SH,彤程新材,上海,彤程新材料集团股份有限公司,"Red Avenue New Materials Group Co., Ltd.",tcxc,主板,20180627,SSE,Zhang Ning,丁林,郝锴,59715.245,20080604,上海,上海市,www.rachem.com,securities@rachem.com,609.0,彤程新材,彤程新材,S220602,化工,橡胶,其他橡胶制品,S220000,S220600
961,603656.SH,泰禾智能,安徽,合肥泰禾智能科技集团股份有限公司,"Hefei Taihe Intelligent Technology Group Co.,Ltd.",thzn,主板,20170321,SSE,许大红,许大红,徐加桢,15345.66,20041210,安徽,合肥市,www.chinataiho.com,thgdzq@chinataiho.com;hhlzq@chinataiho.com;zttzq@chinataiho.com,1205.0,泰禾光电,泰禾光电,S640209,机械设备,专用设备,其它专用机械,S640000,S640200
962,603657.SH,春光科技,浙江,金华春光橡塑科技股份有限公司,"Jinhua Chunguang Technology Co.,Ltd",cgkj,主板,20180730,SSE,陈正明,陈凯,吕敬,13440.0,20000711,浙江,金华市,www.chinacgh.com,cgzqb@chinacgh.com,1939.0,春光科技,春光科技,S330105,家用电器,白色家电,家电零部件,S330000,S330100
963,603658.SH,安图生物,河南,郑州安图生物工程股份有限公司,"Autobio Diagnostics Co., Ltd.",atsw,主板,20160901,SSE,杨增利,杨增利,房瑞宽,58627.2256,19990915,河南,郑州市,www.autobio.com.cn,autobio@autobio.com.cn,4544.0,安图生物,安图生物,S370501,医药生物,医疗器械,医疗器械,S370000,S370500
964,603661.SH,恒林股份,浙江,恒林家居股份有限公司,"Henglin Home Furnishings Co.,Ltd",hlgf,主板,20171121,SSE,王江林,王江林,赵时铎,10000.0,19980403,浙江,湖州市,www.henglin.com,hlgf@zjhenglin.com,7801.0,恒林股份,恒林股份,S360302,轻工制造,家用轻工,家具,S360000,S360300
965,603663.SH,三祥新材,福建,三祥新材股份有限公司,"Sanxiang Advanced Materials Co., Ltd.",sxxc,主板,20160801,SSE,夏鹏,夏鹏,郑雄,21495.2162,19910824,福建,宁德市,www.fjsx.com,zqb@fjsx.com;yf@fjsx.com;zx@fjsx.com,865.0,三祥新材,三祥新材,S240504,有色金属,稀有金属,其他稀有小金属,S240000,S240500
966,603666.SH,亿嘉和,江苏,亿嘉和科技股份有限公司,"Yijiahe Technology Co.,Ltd.",yjh,主板,20180612,SSE,姜杰,姜杰,张晋博,20672.8564,19990406,江苏,南京市,www.yijiahe.com,info@yijiahe.com,656.0,亿 嘉 和,亿嘉和,S640106,机械设备,通用机械,其它通用机械,S640000,S640100
967,603667.SH,五洲新春,浙江,浙江五洲新春集团股份有限公司,"Zhejiang XCC Group Co.,Ltd",wzxc,主板,20161025,SSE,张峰,张峰,崔翠平,30117.3285,19991112,浙江,绍兴市,www.xcc-zxz.com,xcczqb@xcc-zxz.com,3953.0,五洲新春,五洲新春,S640102,机械设备,通用机械,机械基础件,S640000,S640100
968,603668.SH,天马科技,福建,福建天马科技集团股份有限公司,"Fujian Tianma Science and Technology Group Co.,Ltd.",tmkj,主板,20170117,SSE,陈庆堂,陈庆堂,戴文增,43616.4726,20051213,福建,福州市,www.jolma.cn,jolma668@jolma.cn;cyansi@jolma.cn;wenzengdai@126.com,1321.0,天马科技,天马科技,S110401,农林牧渔,饲料,饲料,S110000,S110400
969,603669.SH,灵康药业,西藏,灵康药业集团股份有限公司,"Lionco Pharmaceutical Group Co.,Ltd.",lkyy,主板,20150528,SSE,陶灵萍,陶灵萍,张俊珂,72122.7382,20031224,西藏,山南市,www.lingkang.com.cn,ir@lingkang.com.cn,701.0,灵康药业,灵康药业,S370102,医药生物,化学制药,化学制剂,S370000,S370100
970,603677.SH,奇精机械,浙江,奇精机械股份有限公司,"Qijing Machinery Co., Ltd.",qjjx,主板,20170206,SSE,卢文祥,汪伟东,田林,19213.8626,19961129,浙江,宁波市,www.qijing-m.com,ir@qijing-m.com,2546.0,奇精机械,奇精机械,S330105,家用电器,白色家电,家电零部件,S330000,S330100
971,603678.SH,火炬电子,福建,福建火炬电子科技股份有限公司,"Fujian Torch Electron Technology Co.,Ltd.",hjdz,主板,20150126,SSE,蔡明通,蔡劲军,陈世宗,45985.7772,20071220,福建,泉州市,www.torch.cn,investor@torch.cn,1826.0,火炬电子,火炬电子,S270203,电子,元件,被动元件,S270000,S270200
972,603679.SH,华体科技,四川,四川华体照明科技股份有限公司,"Sichuan Huati Lighting Technology Co.,Ltd.",htkj,主板,20170621,SSE,梁熹,梁熹,张辉,14201.2744,20040521,四川,成都市,www.huaticn.com,huaticn@huaticn.com;zqb@huaticn.com,791.0,华体科技,华体科技,S270302,电子,光学光电子,LED,S270000,S270300
973,603680.SH,今创集团,江苏,今创集团股份有限公司,"Ktk Group Co.,Ltd.",jcjt,主板,20180227,SSE,俞金坤,戈耀红,邹春中,78986.2437,20030326,江苏,常州市,www.ktk.com.cn,securities@ktk.com.cn,8418.0,今创集团,今创集团,S640501,机械设备,运输设备,铁路设备,S640000,S640500
974,603681.SH,永冠新材,上海,上海永冠众诚新材料科技(集团)股份有限公司,"Shanghai Yongguan Adhesive Products Corp.,Ltd",ygxc,主板,20190326,SSE,吕新民,吕新民,吕新民,19112.9871,20020128,上海,上海市,www.ygtape.com,boris@ygtape.com;gxy@ygtape.com;sq@ygtape.com,1802.0,永冠新材,永冠新材,S220309,化工,化学制品,其他化学制品,S220000,S220300
975,603683.SH,晶华新材,上海,上海晶华胶粘新材料股份有限公司,"Shanghai Smith Adhesive New Material Co., Ltd",jhxc,主板,20171020,SSE,周晓南,周晓南,潘晓婵,18312.9,20060419,上海,上海市,www.smithcn.com,jhxc@smithcn.com;xiaochan.pan@smithcn.com,1430.0,晶华新材,晶华新材,S220309,化工,化学制品,其他化学制品,S220000,S220300
976,603685.SH,晨丰科技,浙江,浙江晨丰科技股份有限公司,"Zhejiang Chenfeng Technology Co., Ltd.",cfkj,主板,20171127,SSE,何文健,何文健,徐敏,16900.0,20010108,浙江,嘉兴市,www.cnlampholder.com,cf_info@cnlampholder.com,1572.0,晨丰科技,晨丰科技,S270302,电子,光学光电子,LED,S270000,S270300
977,603686.SH,福龙马,福建,福龙马集团股份有限公司,"Fulongma Group Co.,Ltd.",flm,主板,20150126,SSE,张桂潮,张桂潮,章林磊,41565.5737,20071221,福建,龙岩市,www.fjlm.com.cn,investor@fjlm.com.cn,44246.0,龙马环卫,龙马环卫,S640209,机械设备,专用设备,其它专用机械,S640000,S640200
978,603687.SH,大胜达,浙江,浙江大胜达包装股份有限公司,"Zhejiang Great Shengda Packaging Co.,Ltd.",dsd,主板,20190726,SSE,方能斌,方聪艺,胡鑫,41441.3879,20041122,浙江,杭州市,www.sdpack.cn,shengda@sdpack.cn,1823.0,大 胜 达,大胜达,S360201,轻工制造,包装印刷,包装印刷,S360000,S360200
979,603688.SH,石英股份,江苏,江苏太平洋石英股份有限公司,"Jiangsu Pacific Quartz Co.,Ltd",sygf,主板,20141031,SSE,陈士斌,陈士斌,吕良益,35314.744,19990423,江苏,连云港市,www.quartzpacific.com,dsh@quartzpacific.com,1115.0,石英股份,石英股份,S240203,有色金属,金属非金属新材料,非金属新材料,S240000,S240200
980,603689.SH,皖天然气,安徽,安徽省天然气开发股份有限公司,"Anhui Province Natural Gas Development Co.,Ltd.",wtrq,主板,20170110,SSE,贾化斌,吕石音,朱磊,33600.0,20030214,安徽,合肥市,www.ahtrq.com,ahtrqgs@vip.163.com,916.0,皖天然气,皖天然气,S410301,公用事业,燃气,燃气,S410000,S410300
981,603690.SH,至纯科技,上海,上海至纯洁净系统科技股份有限公司,"Pnc Process Systems Co., Ltd",zckj,主板,20170113,SSE,蒋渊,蒋渊,陆磊,31850.0474,20001113,上海,上海市,www.pnc-systems.com,dong_ban@pncs.cn,1286.0,至纯科技,至纯科技,S640209,机械设备,专用设备,其它专用机械,S640000,S640200
982,603693.SH,江苏新能,江苏,江苏省新能源开发股份有限公司,"Jiangsu New Energy Development Co., Ltd.",jsxn,主板,20180703,SSE,徐国群,陈力,张军,68575.0677,20021017,江苏,南京市,www.jsne.com.cn,jsnezqb@163.com;jqzj@sina.com,654.0,江苏新能,江苏新能,S410105,公用事业,电力,新能源发电,S410000,S410100
983,603697.SH,有友食品,重庆,有友食品股份有限公司,"Youyou Foods Co.,Ltd.",yysp,主板,20190508,SSE,鹿有忠,鹿有忠,刘渝灿,30904.56,20070525,重庆,重庆市,www.youyoufood.com,yysecurity@youyoufood.com,1486.0,有友食品,有友食品,S340404,食品饮料,食品加工,食品综合,S340000,S340400
984,603698.SH,航天工程,北京,航天长征化学工程股份有限公司,"Changzheng Engineering Co., Ltd",htgc,主板,20150128,SSE,姜从斌,孙庆君,徐京辉,53599.0,20070622,北京,北京市,www.china-ceco.com,htgc_bgs@china-ceco.com,607.0,航天工程,航天工程,S620402,建筑装饰,专业工程,化学工程,S620000,S620400
